Time,Temperature,Humidity,Pressure,Pm2.5,Pm10
16:32:18,70.93,22.41,65.16,26.5,27.5
16:32:19,77.99,13.48,51.92,24.86,84.4
16:32:38,55.85,87.96,99.73,18.29,22.36
16:32:39,88.92,84.19,88.68,17.99,58.42
16:32:58,69.46,91.62,25.89,38.67,43.62
16:32:59,58.82,41.63,79.94,64.71,23.68
16:33:18,91.29,87.09,48.12,43.25,6.61
16:33:19,21.79,43.33,81.13,90.37,75.56
16:33:38,58.38,30.33,47.7,29.57,66.74
16:33:39,89.82,96.41,91.91,8.01,38.02
16:33:58,30.7,96.85,90.14,74.49,91.72
16:33:59,34.07,78.66,43.17,20.31,38.02
16:34:18,82.99,77.11,65.35,76.61,35.07
16:34:19,49.12,95.8,97.42,45.92,60.09
16:34:38,6.92,30.72,23.39,70.17,83.59
16:34:39,28.46,30.05,80.42,56.61,27.41
16:34:58,74.11,96.5,79.64,60.61,20.57
16:34:59,27.82,80.45,93.14,92.68,10.83
16:35:18,82.75,87.97,44.26,50.27,62.03
16:35:19,2.79,16.01,96.39,76.42,80.65
16:35:38,39.58,95.58,69.69,49.02,72.92
16:35:39,48.25,60.01,90.45,89.38,74.76
16:35:58,67.54,25.85,83.75,9.0,90.29
16:35:59,61.66,94.92,78.62,38.1,64.65
16:36:18,73.13,6.63,56.23,95.34,66.97
16:36:19,43.95,88.65,81.44,50.14,8.27
16:36:38,29.34,62.21,73.4,99.91,50.32
16:36:39,58.48,39.97,77.88,20.89,11.29
16:36:58,11.45,90.13,12.7,45.19,38.54
16:36:59,15.74,16.62,8.32,80.33,99.67
16:37:18,34.82,86.35,48.24,18.18,90.72
16:37:19,18.54,5.92,9.25,86.74,0.01
16:37:38,48.04,18.43,98.09,57.66,59.24
16:37:39,59.93,18.53,25.15,73.71,32.76
16:37:58,50.26,4.68,9.86,96.96,4.16
16:37:59,51.18,29.04,25.31,64.4,31.93
16:38:18,36.37,96.68,62.42,8.14,29.43
16:38:19,56.29,51.98,6.14,51.56,65.98
16:38:38,89.29,26.68,98.79,86.68,0.67
16:38:39,52.78,54.85,18.97,47.88,48.7
16:38:58,29.11,92.74,5.01,24.55,1.12
16:38:59,43.51,38.65,15.55,35.33,54.07
16:39:18,10.43,11.78,51.76,21.82,47.86
16:39:19,73.81,2.07,55.78,61.79,28.49
16:39:38,57.52,40.48,8.34,34.03,0.43
16:39:39,56.58,31.4,56.9,42.96,22.17
16:39:58,69.22,49.28,13.6,23.52,29.3
16:39:59,64.57,46.34,23.78,51.91,40.86
16:40:18,10.08,81.1,37.32,5.73,31.12
16:40:19,7.04,35.38,3.26,94.39,69.9
16:40:38,84.92,37.04,70.6,24.56,12.59
16:40:40,14.01,85.34,61.67,46.98,17.39
16:40:58,84.87,67.88,73.75,73.22,72.09
16:41:00,55.93,28.17,39.99,0.62,41.84
16:50:37,80.03,90.24,66.81,10.92,55.99
16:50:39,44.58,49.41,69.52,47.72,34.14
16:50:57,59.71,25.25,96.1,94.46,60.37
16:50:59,59.22,70.91,73.48,62.34,58.57
16:51:17,44.57,85.18,75.95,47.11,11.88
16:51:19,63.49,34.44,36.75,96.76,6.69
16:51:37,64.17,66.43,42.02,64.06,49.0
16:51:39,17.25,28.17,18.54,56.43,5.95
16:51:57,10.0,90.88,45.54,15.27,40.34
16:51:59,13.37,36.41,50.85,69.96,68.51
16:52:17,62.61,63.2,63.7,71.02,75.09
16:52:19,56.94,28.02,6.79,25.03,25.53
16:52:37,69.86,50.61,87.88,39.31,80.26
16:52:39,9.94,79.12,49.39,64.65,2.75
16:52:57,77.63,32.27,81.12,36.01,89.09
16:52:59,99.52,58.78,92.26,36.71,21.22
16:53:17,48.64,71.55,69.05,78.27,68.37
16:53:19,47.96,8.88,31.74,56.85,33.42
16:53:37,73.48,32.86,88.89,23.48,18.59
16:53:39,57.82,58.4,13.4,28.27,92.0
16:53:57,30.06,16.36,82.42,72.55,30.04
16:53:59,25.71,12.8,61.53,67.56,49.44
16:57:27,36.73,10.14,77.47,66.19,52.05
16:57:28,22.6,94.34,77.3,94.56,14.53
16:57:47,19.14,52.78,76.56,56.79,32.09
16:57:48,99.71,60.04,16.46,41.91,78.88
16:58:07,71.06,62.0,29.97,99.44,95.06
16:58:08,61.84,51.83,64.58,54.36,26.42
16:58:27,13.25,72.08,65.91,76.1,95.08
16:58:28,44.78,23.44,56.03,53.8,85.27
16:58:47,76.07,72.81,38.39,45.3,98.9
16:58:48,78.68,98.88,69.49,92.72,84.51
16:59:07,51.3,41.89,84.75,57.37,45.77
16:59:08,93.23,96.61,98.73,15.29,44.34
16:59:27,28.66,98.69,81.18,23.72,58.25
16:59:28,59.13,27.93,89.21,72.39,72.91
16:59:47,20.79,74.34,42.73,27.62,69.56
16:59:48,37.93,35.82,19.5,54.88,36.87
17:00:07,79.4,83.9,60.05,72.52,48.6
17:00:08,54.96,17.88,31.25,8.41,66.99
17:00:27,26.93,13.57,9.58,2.91,8.45
17:00:28,9.2,22.05,12.36,12.23,59.98
17:00:47,68.68,87.78,78.35,13.12,81.63
17:00:48,69.22,9.54,0.49,30.58,36.59
17:01:07,4.83,34.2,67.22,83.56,68.2
17:01:08,83.76,11.21,25.16,32.87,66.93
17:01:27,25.76,76.3,65.87,97.1,93.82
17:01:28,96.43,34.78,50.76,13.08,47.07
17:01:47,34.64,22.71,22.45,15.24,4.23
17:01:48,36.8,82.56,60.46,12.57,27.73
17:02:07,17.57,54.43,83.63,11.3,70.29
17:02:08,25.78,69.79,38.61,91.26,75.29
17:02:27,23.22,60.6,16.01,5.34,75.68
17:02:28,93.32,16.38,45.84,16.36,42.01
17:02:47,72.08,76.26,32.37,55.4,99.21
17:02:48,27.26,82.9,69.21,45.59,58.53
17:03:07,78.84,80.18,9.88,60.35,48.13
17:03:08,5.7,93.59,43.45,45.51,8.16
17:03:27,52.27,88.61,4.55,48.65,57.15
17:03:28,86.47,60.75,35.05,44.66,51.89
17:03:47,82.53,31.06,41.86,38.42,56.99
17:03:48,98.49,41.8,20.06,7.63,12.83
17:04:07,18.88,35.7,78.97,4.19,3.25
17:04:08,35.97,59.53,89.18,12.84,32.49
17:04:27,9.42,25.1,52.0,83.82,69.72
17:04:28,0.13,78.95,50.04,95.18,11.82
17:04:47,20.16,18.03,67.59,33.72,72.81
17:04:48,33.99,11.02,38.85,11.79,20.65
17:05:07,43.96,90.79,72.15,59.43,44.48
17:05:08,32.32,14.88,29.6,50.9,44.56
17:05:27,93.35,38.8,32.98,59.98,10.61
17:05:28,45.19,10.21,62.35,91.1,66.35
17:05:47,34.02,77.59,16.21,32.74,18.07
17:05:48,12.49,48.31,53.01,2.52,19.76
17:06:07,85.9,62.82,57.79,67.78,23.03
17:06:08,93.47,22.44,60.82,75.7,77.62
17:06:27,22.74,14.32,70.68,64.47,73.47
17:06:28,97.72,29.01,74.63,78.96,33.77
17:06:47,19.59,94.83,43.41,70.1,34.47
17:06:48,78.84,14.05,97.82,58.14,54.06
17:07:07,48.3,75.52,74.1,24.9,48.8
17:07:08,35.94,36.8,38.47,7.03,68.16
17:07:27,58.48,40.51,74.26,52.74,34.08
17:07:28,39.7,16.88,69.04,84.26,96.27
17:07:47,66.66,31.35,18.94,22.28,30.48
17:07:48,16.08,25.26,86.7,67.89,84.7
17:08:07,37.05,21.7,1.84,33.9,29.26
17:08:08,91.4,87.9,38.48,28.7,62.63
17:08:27,37.49,57.22,73.02,20.15,51.67
17:08:28,21.44,46.65,14.82,9.18,88.96
17:08:47,36.7,58.15,45.78,45.25,7.19
17:08:48,76.89,54.89,8.55,46.41,0.14
17:09:07,89.27,69.39,42.81,65.9,26.41
17:09:08,3.18,11.41,32.31,3.58,96.23
17:09:27,88.76,3.19,44.87,78.19,95.02
17:09:28,43.56,1.38,18.35,9.07,39.5
17:09:47,97.04,38.71,48.23,50.3,70.27
17:09:48,81.0,28.35,69.46,68.23,34.18
17:10:07,5.55,92.16,79.15,72.97,67.03
17:10:08,58.78,76.03,6.66,34.33,58.09
17:10:27,39.0,54.9,17.62,63.7,10.08
17:10:28,34.77,9.37,25.76,7.92,41.95
17:10:47,10.92,79.0,87.06,51.76,90.89
17:10:48,94.45,13.1,83.6,33.68,45.73
17:11:07,84.91,32.63,16.13,51.69,7.3
17:11:08,53.81,21.33,34.93,40.05,18.43
17:11:27,60.15,90.31,53.63,69.45,35.84
17:11:28,45.12,22.0,82.38,54.97,51.69
17:11:47,44.88,81.49,42.0,32.47,68.48
17:11:48,73.06,98.7,33.27,62.66,13.63
17:12:07,87.49,19.67,79.7,29.4,76.77
17:12:08,16.25,71.79,83.43,62.96,13.15
17:12:27,36.37,89.84,31.72,48.84,6.88
17:12:28,67.12,5.23,19.33,63.2,58.05
17:12:54,55.86,88.78,36.53,11.84,41.11
17:12:56,27.04,84.83,59.03,92.95,78.01
17:13:15,40.08,69.2,45.88,24.36,96.95
17:13:16,81.36,32.9,30.9,44.41,50.54
17:13:35,30.56,96.36,57.37,68.08,43.09
17:13:36,6.69,9.05,70.5,61.61,71.19
17:13:55,9.74,11.83,16.84,62.25,56.49
17:13:56,1.7,10.4,20.35,35.42,2.57
17:14:15,91.48,94.01,94.96,93.05,26.91
17:14:16,3.38,36.12,9.69,31.17,40.16
17:14:35,95.11,35.46,78.25,98.03,91.15
17:14:36,27.73,48.6,12.41,54.03,99.02
17:14:55,48.92,73.26,65.02,83.38,10.44
17:14:56,35.03,92.65,53.9,2.79,77.52
17:15:15,85.11,76.4,44.43,44.56,8.39
17:15:16,35.95,82.47,94.52,79.09,48.16
17:15:35,7.07,74.11,91.23,56.81,84.58
17:15:36,47.35,90.52,80.46,23.21,46.36
17:15:55,22.84,43.97,30.44,3.87,92.4
17:15:56,74.88,2.42,80.78,19.96,96.86
17:16:15,54.75,80.4,46.95,30.11,56.51
17:16:16,72.76,23.04,55.13,18.16,57.63
17:16:35,66.52,56.03,36.08,50.85,36.5
17:16:36,54.7,73.55,74.4,0.73,34.18
17:16:55,50.17,52.48,62.02,4.4,68.13
17:16:56,52.57,29.45,17.89,75.26,55.56
17:17:15,99.29,79.48,50.9,68.74,58.79
17:17:16,91.24,9.59,54.95,53.97,5.61
17:17:35,31.66,18.47,42.57,53.02,76.27
17:17:36,15.54,71.92,11.08,69.0,91.5
17:17:55,21.14,99.0,72.95,97.99,92.27
17:17:56,77.64,37.22,37.43,24.11,88.92
17:18:15,78.69,92.32,26.45,96.61,86.3
17:18:16,42.14,2.44,30.82,63.38,36.69
17:18:35,35.2,89.69,67.52,90.2,24.87
17:18:36,36.42,56.59,85.33,69.13,20.35
17:18:55,18.7,50.27,30.04,14.67,27.3
17:18:56,27.92,71.21,56.17,24.43,52.44
17:19:15,48.58,65.1,97.51,88.93,11.72
17:19:16,16.43,80.66,13.3,80.58,43.73
17:19:35,81.84,75.59,53.55,4.84,54.51
17:19:36,41.07,92.71,66.59,96.08,8.35
17:19:55,95.11,54.77,96.98,24.8,97.21
17:19:56,78.27,89.32,23.42,49.34,70.19
17:20:15,70.1,25.41,46.64,1.49,47.27
17:20:16,33.48,4.43,42.59,87.81,2.91
17:20:35,40.83,60.96,8.63,93.25,26.86
17:20:36,28.55,18.01,71.03,41.57,96.94
17:20:55,81.91,40.68,2.01,70.1,3.81
17:20:56,32.25,69.62,19.29,27.79,74.09
17:21:15,35.97,63.73,52.0,31.76,17.25
17:21:16,12.32,22.84,49.82,30.21,33.21
17:21:35,24.52,98.08,98.11,87.57,5.78
17:21:36,87.71,82.04,84.14,60.6,16.23
17:21:55,30.65,19.62,8.24,41.31,79.73
17:21:56,7.44,81.84,80.94,24.49,1.1
17:22:15,84.33,45.93,81.55,59.5,19.18
17:22:16,54.63,38.53,85.97,62.66,88.97
17:22:35,77.97,89.39,92.63,11.93,81.95
17:22:36,43.79,55.02,75.34,71.62,22.17
17:22:55,39.52,49.34,12.02,72.43,33.15
17:22:56,6.79,14.59,52.54,46.09,25.48
17:23:15,81.41,33.46,53.53,63.17,66.82
17:23:16,35.35,11.46,73.56,40.94,83.92
17:23:35,16.08,42.28,77.1,93.51,93.12
17:23:36,99.36,2.84,28.45,39.85,19.79
17:23:55,26.44,12.5,80.89,30.52,97.5
17:23:56,51.7,66.92,71.54,38.13,54.57
17:24:15,88.75,60.43,43.82,53.43,91.39
17:24:16,72.25,10.38,89.3,45.51,56.22
17:24:35,84.37,57.6,60.51,52.46,76.51
17:24:36,91.74,81.62,59.27,97.39,22.09
17:24:55,18.59,43.48,83.78,78.34,33.9
17:24:56,27.7,72.31,65.53,65.59,30.75
17:25:15,91.44,74.58,56.4,92.46,5.91
17:25:16,12.4,91.04,16.85,51.92,19.28
17:25:35,91.36,37.51,10.08,88.95,57.74
17:25:36,62.76,15.98,74.91,83.75,13.49
17:25:55,88.43,53.61,41.65,89.59,89.34
17:25:56,46.12,63.98,32.53,26.73,20.19
17:26:15,61.54,84.83,6.49,2.68,11.8
17:26:16,54.82,81.31,71.41,86.5,27.6
17:26:35,69.51,42.82,50.25,37.28,54.66
17:26:36,0.08,25.84,87.82,18.17,82.33
17:26:55,31.46,90.31,4.29,70.02,76.92
17:26:56,39.83,93.91,2.98,1.49,49.24
17:27:15,28.4,25.74,35.84,19.31,75.2
17:27:16,77.93,4.13,81.51,55.6,32.09
17:27:35,49.62,15.92,98.52,91.91,59.75
17:27:36,18.39,13.1,65.97,2.84,63.86
17:27:55,48.85,38.09,16.59,14.87,85.38
17:27:56,28.67,39.25,91.13,70.06,73.29
17:28:15,36.11,36.58,79.88,75.27,82.71
17:28:16,81.29,29.45,91.03,47.99,0.96
17:28:35,14.25,37.54,27.54,89.51,26.62
17:28:36,92.27,7.67,87.22,9.86,90.28
17:28:55,84.88,5.96,95.94,13.94,77.38
17:28:56,37.96,74.25,68.62,0.92,59.45
17:29:15,70.09,52.07,55.9,94.22,60.65
17:29:16,44.74,4.49,72.06,68.89,29.13
17:29:35,15.83,32.25,81.28,36.49,29.72
17:29:36,82.62,1.83,16.61,34.84,91.19
17:29:55,29.41,69.53,22.25,53.82,93.44
17:29:56,28.49,95.95,68.46,27.57,19.23
17:30:15,80.77,96.41,1.77,57.94,74.06
17:30:16,88.31,82.34,52.42,19.7,67.7
17:30:35,23.15,40.54,73.45,65.51,78.36
17:30:36,73.22,38.54,75.9,74.32,87.23
17:30:55,19.25,5.64,22.71,89.03,18.03
17:30:56,99.26,16.08,89.33,68.37,74.96
17:31:15,1.92,93.5,67.41,17.39,36.88
17:31:16,59.26,7.28,9.19,32.72,63.37
17:31:35,82.11,18.12,27.16,17.02,56.85
17:31:36,31.87,49.99,47.58,39.11,60.58
17:31:55,32.2,76.61,12.74,46.97,38.22
17:31:56,24.17,23.96,60.1,22.37,78.29
17:32:15,52.62,83.23,34.49,55.58,25.9
17:32:16,34.56,7.69,42.92,68.58,32.88
17:32:35,95.47,34.91,61.86,7.36,90.15
17:32:36,70.43,82.29,68.11,89.42,74.3
17:32:55,54.05,27.51,33.03,28.73,69.74
17:32:56,67.03,39.64,39.79,44.75,24.26
17:33:15,56.85,2.39,22.38,99.28,73.13
17:33:16,38.29,53.46,39.72,22.3,94.71
17:33:35,67.67,44.13,83.9,22.13,47.77
17:33:36,68.25,18.14,77.58,9.11,6.18
17:33:55,67.05,61.72,1.53,32.33,18.82
17:33:56,34.99,31.54,83.1,95.91,5.59
17:34:15,10.08,64.75,29.22,40.15,15.01
17:34:16,64.42,54.1,92.34,67.11,13.03
17:34:35,88.52,6.11,58.77,61.81,12.52
17:34:36,16.31,78.22,30.27,13.73,44.13
17:34:55,82.68,80.41,53.59,41.85,52.09
17:34:56,79.13,97.76,75.91,98.06,23.52
17:35:15,75.69,37.22,69.71,23.38,86.27
17:35:16,44.98,2.65,51.31,5.61,41.57
17:35:35,70.63,37.44,54.11,86.58,22.06
17:35:36,24.66,15.34,75.21,90.45,30.45
17:35:55,34.71,3.32,4.23,73.16,12.4
17:35:56,9.34,82.06,67.07,85.33,18.3
17:36:15,70.82,13.65,56.49,57.0,95.45
17:36:16,55.31,38.99,32.76,66.17,9.9
17:36:35,23.37,68.96,98.97,3.4,10.57
17:36:36,96.63,28.04,14.53,63.76,0.79
17:36:55,96.05,19.71,18.99,31.53,36.43
17:36:56,35.01,9.47,73.5,98.21,14.7
17:37:15,37.49,28.32,46.12,97.8,0.51
17:37:16,60.54,15.92,70.25,57.08,41.94
17:37:35,30.68,11.34,24.4,93.03,9.1
17:37:36,20.66,77.04,14.93,8.46,84.66
17:37:55,76.93,51.58,81.73,75.75,72.32
17:37:56,44.44,2.9,75.43,51.08,97.22
17:38:15,59.98,55.1,6.26,80.85,89.37
17:38:17,0.78,40.19,25.64,5.53,47.67
17:38:35,47.56,66.69,4.63,5.26,45.45
17:38:37,36.78,70.54,74.13,94.34,53.69
17:38:55,20.2,95.71,2.84,87.9,22.87
17:38:57,73.76,13.92,30.51,37.35,37.08
17:39:15,66.61,76.39,17.02,83.99,47.09
17:39:17,33.91,2.32,20.39,14.6,82.38
17:39:35,48.81,78.57,61.14,99.98,24.34
17:39:37,34.9,1.81,88.54,84.94,75.02
17:39:55,35.3,76.61,74.41,66.99,77.31
17:39:57,85.88,90.12,63.41,38.11,21.78
17:40:15,96.07,30.08,4.28,63.16,33.68
17:40:17,61.8,3.0,12.41,76.41,77.24
17:40:35,53.16,48.69,56.09,26.73,31.61
17:40:37,60.62,75.13,74.95,42.67,28.37
17:40:55,42.37,51.7,65.89,66.55,66.15
17:40:57,32.38,15.55,0.05,88.32,0.6
17:41:15,89.77,34.63,2.63,38.02,70.28
17:41:17,35.07,23.94,50.5,30.05,44.46
17:41:35,77.89,57.96,96.04,32.44,24.67
17:41:37,25.28,38.53,88.13,16.23,2.55
17:41:55,65.18,82.42,68.28,64.59,13.63
17:41:57,24.21,93.72,83.42,76.61,35.59
17:42:15,75.25,4.38,39.06,70.91,81.61
17:42:17,87.48,48.02,18.24,52.04,69.89
17:42:35,96.88,75.29,8.58,42.42,71.21
17:42:37,82.24,7.9,58.17,26.75,24.92
17:42:55,22.73,28.65,66.96,41.24,73.92
17:42:57,96.94,2.41,77.36,28.96,73.54
17:43:15,83.15,68.37,87.63,93.41,82.17
17:43:17,34.03,24.51,52.85,41.77,64.0
17:43:35,74.57,67.19,99.85,51.42,4.2
17:43:37,23.06,51.49,0.53,83.71,40.22
17:43:55,78.2,68.51,67.3,96.06,2.12
17:43:57,18.75,22.05,16.78,77.6,72.69
17:44:15,2.52,71.49,13.81,58.33,17.06
17:44:17,17.67,67.12,60.1,83.86,53.9
17:44:35,24.52,17.46,84.64,16.06,95.44
17:44:37,45.66,31.79,41.47,59.71,91.2
17:44:55,29.63,55.21,52.89,28.27,36.69
17:44:57,83.26,13.13,74.67,80.08,27.71
17:45:15,0.3,8.06,43.22,38.26,92.05
17:45:17,65.23,43.57,99.82,44.32,56.59
17:45:35,8.54,50.13,9.25,90.72,48.56
17:45:37,68.77,85.77,44.07,60.0,41.56
17:45:55,65.25,78.33,44.93,6.17,50.46
17:45:57,71.41,5.33,6.1,4.68,62.44
17:46:15,76.96,27.69,44.49,50.1,25.67
17:46:17,30.83,2.98,1.62,51.84,53.79
17:46:35,62.76,61.12,28.73,54.59,74.62
17:46:37,71.65,91.38,73.57,34.79,45.56
17:46:55,74.02,20.51,2.32,27.31,54.23
17:46:57,57.33,32.2,28.4,26.73,99.63
17:47:15,61.94,90.54,41.91,30.25,83.37
17:47:17,64.33,95.62,22.17,38.66,60.08
17:47:35,81.62,83.09,54.29,44.89,42.77
17:47:37,69.73,23.96,50.29,65.03,76.1
17:47:55,61.52,51.96,85.91,25.0,34.24
17:47:57,1.84,6.76,23.13,21.52,85.31
17:48:15,12.26,22.19,48.25,80.76,96.1
17:48:17,27.36,39.48,89.66,91.79,86.4
17:48:35,90.72,83.31,16.54,47.76,68.78
17:48:37,75.29,47.13,52.81,23.48,2.76
17:48:55,24.17,75.44,8.77,96.48,85.22
17:48:57,76.15,94.91,92.81,69.65,68.8
17:49:15,61.49,37.76,28.17,19.45,16.96
17:49:17,27.77,89.53,83.36,47.72,89.64
17:49:35,69.94,12.32,46.66,68.47,56.26
17:49:37,2.75,48.75,12.75,89.87,10.3
17:49:55,95.93,18.84,58.6,76.13,10.24
17:49:57,15.24,55.38,37.84,21.59,66.6
17:50:15,78.19,70.8,4.22,26.14,4.83
17:50:17,49.54,33.88,48.45,8.7,40.09
17:50:35,57.39,65.88,28.13,12.27,79.6
17:50:37,76.3,18.46,42.15,5.46,64.15
17:50:55,98.25,35.85,90.52,76.51,10.11
17:50:57,59.2,91.11,68.07,37.88,56.78
17:51:15,6.06,82.05,52.32,78.8,25.79
17:51:17,64.11,27.65,59.08,43.2,44.06
17:51:36,93.7,36.53,65.19,13.14,47.45
17:51:37,20.28,54.5,3.71,9.31,83.41
17:51:56,36.53,90.08,61.21,43.71,27.99
17:51:57,23.4,35.41,56.08,72.01,29.55
17:52:16,97.83,21.09,97.19,2.56,37.9
17:52:17,82.23,66.17,20.61,79.18,40.29
17:52:36,90.32,92.03,15.98,90.25,77.77
17:52:37,58.59,43.03,9.2,6.31,82.11
17:52:56,43.53,12.86,24.68,80.59,24.91
17:52:57,32.44,48.79,73.89,32.19,0.95
17:53:16,82.8,90.18,77.32,24.24,32.1
17:53:17,30.1,16.48,72.53,27.48,89.1
17:53:36,4.33,53.23,63.57,32.81,1.87
17:53:37,73.18,60.27,74.12,36.82,31.87
17:53:56,20.84,57.98,49.21,88.21,10.63
17:53:57,99.96,35.3,16.53,35.15,70.1
17:54:16,8.14,40.63,90.89,47.02,89.99
17:54:17,22.03,70.5,92.34,40.34,27.51
17:54:36,52.91,7.55,38.15,36.79,18.96
17:54:37,67.96,21.24,20.02,53.45,6.26
17:54:56,30.92,90.7,60.18,25.24,92.69
17:54:57,4.76,73.5,16.87,42.71,26.81
17:55:16,70.38,43.39,82.44,2.24,97.71
17:55:17,84.19,52.59,13.24,23.02,69.41
17:55:36,62.59,97.61,40.52,18.13,59.77
17:55:37,7.89,68.76,67.1,15.7,93.81
17:55:56,94.11,37.12,3.57,70.59,92.7
17:55:57,36.71,13.6,75.21,7.16,82.66
17:56:16,38.63,59.35,38.24,76.26,7.65
17:56:17,57.94,43.61,88.42,81.46,23.77
17:56:36,79.6,16.05,41.11,8.95,40.3
17:56:37,75.54,97.57,78.32,68.86,8.35
17:56:56,87.0,8.55,55.85,65.93,46.2
17:56:57,24.54,93.23,89.32,58.68,22.79
17:57:16,39.03,6.3,49.63,19.77,24.98
17:57:17,66.01,49.95,4.5,16.28,90.63
17:57:36,71.86,55.71,70.68,19.57,53.11
17:57:37,74.53,2.28,13.28,65.06,73.01
17:57:56,17.7,52.59,74.75,97.02,67.98
17:57:57,19.82,56.91,17.62,90.48,89.3
17:58:16,49.47,58.77,37.59,3.94,78.76
17:58:17,13.34,92.34,16.46,23.47,31.75
17:58:36,37.34,26.94,1.21,30.44,52.79
17:58:37,33.43,92.04,22.59,15.15,66.78
17:58:56,90.66,36.61,99.18,35.72,59.83
17:58:57,95.24,54.5,16.61,27.16,6.17
17:59:16,89.69,27.99,69.26,97.98,1.57
17:59:17,2.36,17.82,47.86,59.75,10.4
17:59:36,98.84,67.23,49.55,72.88,42.93
17:59:37,47.72,21.08,15.2,94.87,17.25
17:59:56,11.56,41.15,80.36,48.47,14.02
17:59:57,18.24,42.41,33.54,18.48,67.23
18:00:16,94.26,23.04,14.52,6.86,97.2
18:00:17,78.18,49.83,14.04,15.71,46.43
18:00:36,34.05,35.79,92.84,6.0,41.29
18:00:37,29.87,64.66,63.46,13.35,39.6
18:00:56,31.15,7.46,38.08,24.31,37.79
18:00:57,14.92,29.4,75.16,56.47,68.15
18:01:16,33.93,91.57,78.72,99.74,28.76
18:01:17,11.81,68.86,76.27,1.58,85.84
18:01:36,50.64,92.1,48.21,54.19,62.71
18:01:37,99.17,96.08,87.83,34.25,32.98
18:01:56,38.75,62.36,99.19,78.84,24.58
18:01:57,49.04,51.53,97.56,19.31,65.0
18:02:16,78.96,71.6,95.03,75.97,67.87
18:02:17,95.57,56.77,20.01,53.47,21.14
18:02:36,95.28,16.3,80.2,20.4,87.35
18:02:37,21.18,87.89,67.22,11.25,19.11
18:02:56,58.36,18.9,61.4,81.32,73.54
18:02:57,18.6,81.06,30.27,40.69,70.15
18:03:16,81.24,32.95,8.93,97.22,10.52
18:03:17,16.59,81.63,7.37,56.66,45.86
18:03:36,37.48,23.39,79.67,48.53,34.64
18:03:37,2.2,77.91,40.2,83.59,90.33
18:03:56,6.16,27.31,21.19,95.47,44.64
18:03:57,80.5,96.0,30.33,79.14,8.64
