Time,Temperature,Humidity,Pressure,Pm2.5,Pm10
13:14:50,86.4,26.91,51.15,53.98,89.07
13:15:09,5.83,23.03,19.26,77.22,98.0
13:15:10,63.35,60.16,82.7,68.47,15.04
13:15:29,25.09,67.4,81.3,73.86,53.96
13:15:30,79.57,74.68,34.52,62.6,82.31
13:15:49,40.06,98.58,86.22,97.1,55.66
13:15:50,53.73,36.65,32.97,54.85,84.2
13:16:09,34.71,48.44,78.06,8.42,63.04
13:16:10,69.49,34.16,49.27,3.56,13.72
13:16:29,15.36,76.86,0.2,17.94,85.44
13:16:30,81.78,66.86,72.03,60.05,18.02
13:16:49,35.2,0.49,22.32,57.91,35.37
13:16:50,56.26,61.02,90.16,64.45,42.71
13:17:09,98.73,96.89,22.93,5.63,14.98
13:17:10,7.57,37.36,21.38,30.12,25.22
13:17:29,65.32,44.64,23.85,23.1,0.93
13:17:30,97.4,0.83,54.17,14.11,40.38
13:17:49,86.89,50.32,18.59,86.47,3.21
13:17:50,35.46,75.37,98.26,25.98,74.88
13:18:09,75.41,52.68,61.63,71.83,62.55
13:18:10,78.53,26.48,21.95,79.39,86.49
13:18:29,66.53,9.58,20.37,17.99,75.39
13:18:30,17.93,11.25,83.03,18.77,87.18
13:18:49,61.14,12.49,59.04,28.44,81.72
13:18:50,37.08,79.63,27.12,68.11,38.52
13:19:09,97.59,96.42,84.21,49.65,23.65
13:19:10,73.29,61.55,58.1,26.89,7.07
13:19:29,82.07,29.6,41.97,83.9,51.5
13:19:30,6.94,28.73,11.59,42.3,22.44
13:19:49,29.46,2.67,33.95,1.26,82.13
13:19:50,81.76,8.38,52.41,80.87,60.58
13:20:09,12.67,21.32,69.21,26.86,61.46
13:20:10,91.87,33.95,49.3,52.74,31.79
13:20:29,7.98,77.49,63.61,68.24,95.34
13:20:30,55.7,8.95,20.71,48.29,58.03
13:20:48,30.33,67.06,97.31,12.8,56.17
13:20:49,9.57,25.43,85.76,41.83,46.01
13:21:08,64.98,51.99,45.18,7.07,93.08
13:21:09,72.84,55.71,11.99,76.24,0.95
13:21:28,96.48,88.4,87.43,85.75,86.5
13:21:29,96.74,82.46,42.72,36.72,57.87
13:21:48,67.39,60.42,63.66,74.32,61.27
13:21:50,44.02,34.29,51.8,29.56,99.29
13:22:19,72.03,54.06,96.6,94.58,20.32
13:22:20,63.86,57.79,71.8,90.81,34.6
13:22:39,60.49,34.9,41.0,0.14,82.38
13:22:40,12.6,13.32,12.16,32.46,45.13
13:22:59,43.77,65.04,33.52,86.53,58.9
13:23:00,70.02,1.24,59.77,29.75,41.09
13:23:19,46.34,27.36,19.48,89.24,83.1
13:23:28,45.53,22.18,29.77,22.35,67.57
13:23:29,27.56,21.94,62.17,58.48,10.44
13:23:48,5.52,6.99,40.35,29.33,67.37
13:23:49,84.55,67.56,50.34,13.31,70.8
13:24:08,81.65,72.52,47.12,90.29,59.33
13:24:09,80.08,86.73,46.89,0.08,25.88
13:24:28,61.2,64.13,24.94,68.01,1.23
13:25:01,25.68,76.61,10.14,87.97,35.17
13:25:02,26.76,0.49,44.45,0.62,69.75
13:25:21,35.98,2.56,9.06,31.43,63.76
13:25:22,37.03,52.04,83.34,83.75,26.03
13:25:41,36.95,74.84,12.56,85.49,61.88
13:25:42,78.99,41.56,39.9,30.78,74.23
13:26:01,28.59,44.34,64.11,8.25,53.86
13:26:02,45.94,96.34,57.51,53.8,11.59
13:26:21,84.41,58.08,36.05,90.21,25.84
13:26:22,63.45,95.48,62.17,3.97,79.8
13:26:41,94.92,33.56,30.05,62.55,45.1
13:26:42,13.27,20.87,16.03,97.15,29.61
13:27:01,91.31,45.85,68.7,66.86,11.21
13:27:02,53.9,80.38,80.77,88.4,16.96
13:27:21,47.16,26.78,64.02,8.6,73.78
13:27:22,99.35,41.54,4.12,11.74,9.43
13:27:41,41.08,40.17,40.06,57.44,95.24
13:27:42,75.39,77.07,22.96,98.31,34.48
13:28:01,44.5,37.84,97.5,83.4,85.99
13:28:02,55.74,0.3,97.92,15.44,6.98
13:28:21,72.53,35.59,21.3,37.47,13.53
13:28:22,17.65,41.22,79.88,10.22,66.77
13:28:41,76.27,48.06,2.56,21.72,17.3
13:28:42,18.53,57.61,86.6,92.3,80.83
13:29:01,99.36,73.8,17.77,44.41,87.92
13:29:02,68.6,12.86,40.55,49.83,3.37
13:29:21,27.01,15.86,75.46,95.71,80.66
13:29:22,24.35,73.02,91.32,72.84,12.86
13:29:41,4.88,73.21,43.99,46.24,83.24
13:29:42,85.05,48.15,14.96,6.47,73.68
13:30:01,24.68,84.6,78.53,15.37,83.32
13:30:02,31.31,36.62,71.95,2.93,17.54
13:30:21,89.26,30.89,74.35,32.0,61.12
13:30:22,38.51,4.13,6.64,98.87,3.49
13:30:41,18.63,99.92,6.26,97.56,42.89
13:30:42,69.6,16.26,42.1,89.98,1.51
13:31:01,93.99,99.78,1.18,5.06,12.34
13:31:02,75.38,71.59,43.85,38.26,55.07
13:31:21,40.53,45.01,7.08,2.06,69.37
13:31:22,43.77,1.33,78.93,91.48,50.41
13:31:41,86.8,61.97,83.38,93.96,20.11
13:31:42,24.67,82.83,80.77,29.88,71.78
13:32:01,8.7,60.84,26.21,18.22,46.19
13:32:02,61.23,96.31,80.83,46.05,91.6
13:32:21,40.18,86.11,66.55,16.99,78.51
13:32:22,83.82,27.54,72.16,76.59,58.31
13:32:41,37.34,9.75,71.25,84.73,5.62
13:32:42,1.85,45.28,76.92,55.99,80.99
13:33:01,15.33,53.24,56.29,58.57,57.69
13:33:02,80.39,36.58,36.1,72.47,31.17
13:33:21,41.59,15.04,38.29,93.11,89.48
13:33:22,30.1,99.85,74.33,96.01,7.2
13:33:41,71.23,15.52,6.67,8.67,44.46
13:33:42,95.64,51.88,61.19,61.51,98.28
13:34:01,38.36,78.96,43.79,39.2,37.02
13:34:02,65.65,16.78,41.12,96.23,10.48
13:34:21,58.15,0.37,80.9,73.53,17.94
13:34:22,33.34,17.33,20.24,87.6,42.35
13:34:41,17.08,65.43,76.51,1.41,3.29
13:34:42,56.72,87.67,66.81,84.49,35.94
13:35:01,84.29,82.46,97.95,30.49,67.45
13:35:02,95.22,47.54,22.65,55.9,66.05
13:35:21,40.17,51.46,22.07,4.93,93.2
13:35:22,69.07,97.06,22.62,18.78,66.95
13:35:41,76.4,6.15,43.77,39.71,81.15
13:35:42,36.75,55.49,24.03,87.03,5.44
13:36:02,63.78,49.68,11.39,3.04,97.16
13:36:02,79.91,73.21,61.31,7.59,83.62
13:36:22,41.57,14.03,92.07,41.28,98.66
13:36:22,98.84,9.27,32.5,40.72,28.13
13:36:42,98.07,70.58,93.46,94.35,70.59
13:36:42,95.96,29.14,30.49,88.35,7.62
13:37:02,4.27,63.32,85.39,36.96,0.51
13:37:02,23.29,90.92,89.95,28.61,82.43
13:37:22,89.05,2.34,75.7,46.19,2.88
13:37:22,82.74,77.48,28.52,33.36,20.56
13:37:42,73.53,63.53,24.69,94.1,83.28
13:37:42,10.02,66.2,27.15,35.06,18.31
13:38:02,21.36,86.44,18.1,24.36,23.9
13:38:02,97.05,15.7,14.27,89.03,26.56
13:38:22,32.88,18.31,89.42,75.28,87.2
13:38:22,99.08,80.79,80.07,54.32,22.2
13:38:42,82.8,75.81,76.87,57.68,71.35
13:38:42,91.09,8.15,12.09,81.11,74.58
13:39:02,34.86,37.13,91.44,15.35,98.16
13:39:03,34.41,44.09,91.05,23.74,59.57
13:39:22,4.59,70.87,17.4,15.96,98.55
13:39:23,87.83,99.15,0.35,4.23,81.59
13:39:42,82.92,10.14,76.69,74.59,98.34
13:39:43,35.39,25.55,13.34,76.56,83.5
13:40:02,47.68,25.99,27.86,75.59,58.96
13:40:03,67.34,46.0,17.2,1.31,9.41
13:40:22,72.15,10.2,40.06,97.5,12.44
13:40:23,37.68,28.92,34.19,35.92,70.28
13:40:42,19.29,19.36,67.54,45.38,41.48
13:40:43,64.34,36.33,24.79,0.48,61.51
13:41:02,4.28,63.55,90.17,88.5,63.36
13:41:03,33.53,46.12,73.76,90.17,62.86
13:41:22,71.21,67.11,5.68,31.97,94.42
13:41:23,71.33,41.93,22.1,30.57,96.89
13:41:42,97.32,92.26,60.17,9.97,56.44
13:41:43,99.5,48.37,32.95,3.68,35.62
13:42:02,21.48,38.27,56.01,34.53,98.37
13:42:03,48.83,17.58,45.84,60.17,8.7
13:42:22,81.8,84.49,48.14,56.82,26.22
13:42:23,60.99,68.81,84.15,12.06,50.79
13:42:42,56.75,46.43,51.19,5.53,49.86
13:42:43,45.69,1.61,96.01,38.68,81.84
13:43:02,38.63,89.35,34.16,60.02,77.58
13:43:03,49.41,41.76,80.69,71.49,77.09
13:43:22,46.35,96.53,40.33,26.71,1.42
13:43:23,9.03,56.19,22.1,8.02,19.88
13:43:42,16.07,47.4,89.64,58.73,95.53
13:43:43,5.01,24.19,13.78,54.93,31.51
13:44:02,94.86,64.42,99.96,82.06,40.79
13:44:03,83.33,34.09,69.27,11.07,19.5
13:44:22,95.27,5.75,1.58,24.05,93.14
13:44:23,94.57,38.63,14.77,69.06,43.67
13:44:42,92.15,83.34,19.52,73.64,25.65
13:44:43,8.5,94.05,56.71,47.71,45.33
13:45:02,28.79,2.72,2.49,6.23,66.76
13:45:03,78.42,45.58,50.75,38.3,81.83
13:45:22,10.35,31.46,4.85,82.9,85.58
13:45:23,74.91,80.78,64.64,82.04,54.76
13:45:42,35.76,16.72,69.89,41.23,58.6
13:45:43,50.7,15.32,42.26,34.27,48.69
13:46:02,76.04,74.15,62.08,38.39,33.17
13:46:03,47.39,18.88,83.9,51.08,38.29
13:46:22,59.19,38.72,74.58,57.11,71.67
13:46:23,49.93,9.72,68.3,63.74,33.92
13:46:42,7.74,26.41,45.37,43.31,8.77
13:46:43,36.3,18.28,51.56,90.15,78.24
13:47:02,8.19,61.15,26.7,87.92,36.07
13:47:03,76.44,0.22,79.75,81.54,11.69
13:47:22,33.57,75.38,9.88,31.76,62.09
13:47:23,15.44,9.3,41.55,39.8,4.91
13:47:42,99.07,38.27,81.04,25.9,73.72
13:47:43,29.53,32.29,63.0,55.52,69.74
13:48:02,35.83,51.39,33.33,69.46,56.51
13:48:03,13.38,87.42,19.88,55.67,29.02
13:48:22,80.95,94.25,98.86,69.79,46.16
13:48:23,10.0,43.77,45.17,27.7,90.79
13:48:42,1.01,43.07,58.17,16.84,17.54
13:48:43,9.84,48.83,95.07,13.21,1.44
13:49:02,11.08,92.77,24.06,24.28,69.9
13:49:03,33.41,31.45,57.88,26.59,90.97
13:49:22,57.8,74.74,10.56,26.7,96.83
13:49:23,76.83,19.72,98.21,18.34,25.67
13:49:42,57.34,26.5,84.68,32.25,0.49
13:49:43,97.08,13.95,38.25,83.75,34.14
13:50:02,88.83,55.48,50.02,1.55,68.66
13:50:03,43.79,21.7,34.51,82.3,19.09
13:50:22,59.89,37.41,16.48,57.04,35.42
13:50:23,84.51,29.26,18.5,75.18,14.72
13:50:42,26.99,28.58,93.32,17.09,37.26
13:50:43,93.72,98.53,16.68,31.21,18.87
13:51:02,50.39,25.77,51.3,66.15,34.32
13:51:03,8.03,82.4,73.82,27.17,34.85
13:51:22,72.73,68.4,52.76,81.34,33.97
13:51:23,92.82,70.76,95.94,17.48,22.99
13:51:42,44.18,69.05,33.15,20.67,21.75
13:51:43,55.09,94.4,11.04,9.28,63.29
13:52:02,89.77,63.26,76.64,83.65,24.79
13:52:03,50.65,98.78,87.23,62.14,40.2
13:52:22,18.69,62.12,69.87,8.65,92.35
13:52:23,83.54,53.27,20.86,20.45,45.93
13:52:42,22.66,14.32,51.99,20.54,46.92
13:52:43,88.89,97.79,31.29,76.18,87.01
13:53:02,48.48,39.12,20.48,52.3,87.94
13:53:03,86.95,93.73,70.27,10.81,15.42
13:53:22,50.19,68.36,44.11,7.53,63.33
13:53:23,31.62,30.3,75.45,63.22,46.15
13:53:42,81.7,42.2,11.91,29.8,17.48
13:53:43,17.05,38.63,61.12,26.99,95.81
13:54:02,95.16,29.5,60.61,41.34,51.75
13:54:03,3.75,57.87,65.13,68.61,31.93
13:54:22,27.17,24.31,74.45,23.42,86.92
13:54:23,82.21,50.14,80.03,52.11,32.5
13:54:42,38.4,65.68,95.57,47.81,51.84
13:54:43,67.75,16.4,70.11,77.12,8.27
13:55:02,20.69,94.71,5.16,65.96,40.51
13:55:03,44.75,71.96,88.38,32.63,70.69
13:55:22,83.45,30.55,37.31,14.98,22.66
13:55:23,90.26,8.94,19.25,76.62,73.56
13:55:42,75.54,38.51,94.29,26.25,49.15
13:55:43,8.59,79.81,31.15,81.44,78.46
13:56:02,66.31,65.28,35.74,5.88,27.93
13:56:03,17.78,5.41,71.47,79.35,57.45
13:56:22,40.67,46.46,45.29,91.98,42.66
13:56:23,9.18,1.77,6.11,2.16,13.05
13:56:42,52.36,58.98,76.02,51.21,96.1
13:56:43,57.95,79.89,69.67,97.59,79.41
13:57:02,28.7,30.95,97.76,5.72,86.99
13:57:03,35.26,63.84,4.88,52.77,74.3
13:57:22,37.72,50.93,33.3,58.19,12.1
13:57:23,24.69,66.03,69.19,56.15,30.23
13:57:42,89.5,43.3,38.61,73.75,59.53
13:57:43,14.25,66.53,32.64,30.04,1.97
13:58:02,27.29,43.75,75.2,43.72,34.52
13:58:03,37.68,99.01,43.63,14.52,48.6
13:58:22,49.21,94.27,98.97,44.39,87.58
13:58:23,97.02,94.26,49.39,97.33,67.02
13:58:42,19.14,85.46,84.63,41.94,10.5
13:58:43,93.59,69.22,45.86,62.24,23.96
13:59:02,17.79,36.98,86.16,3.07,13.35
13:59:03,83.96,73.13,64.06,96.99,2.58
13:59:22,1.16,60.23,16.91,17.38,41.62
13:59:23,44.41,13.19,93.09,35.65,58.76
13:59:42,10.14,94.82,53.39,44.33,9.1
13:59:43,54.86,85.49,60.18,78.11,4.12
14:00:02,88.22,29.37,61.73,66.59,49.87
14:00:03,18.35,21.82,71.89,22.34,71.88
14:00:22,12.65,0.32,87.21,25.93,36.89
14:00:23,14.14,15.19,24.32,45.77,48.88
14:00:42,84.33,68.61,91.98,23.8,15.76
14:00:43,64.88,3.93,7.06,39.75,84.38
14:01:02,73.82,76.33,56.63,94.37,26.35
14:01:03,67.53,51.65,19.15,67.9,23.32
14:01:22,81.74,0.52,47.17,16.16,69.55
14:01:23,77.69,62.53,83.13,64.08,18.24
14:01:42,10.49,31.33,20.19,57.33,66.86
14:01:43,76.47,59.03,21.82,96.06,8.5
14:02:02,20.81,47.76,28.13,26.31,96.14
14:02:03,57.46,34.04,31.88,57.97,90.14
14:02:20,21.67,29.52,34.87,33.28,23.45
14:02:21,17.36,87.89,18.92,16.54,30.67
14:02:40,94.48,68.84,21.8,30.03,4.15
14:02:41,66.29,86.21,9.38,74.38,92.43
14:03:00,0.14,47.54,79.35,2.22,20.97
14:03:01,20.01,15.9,8.77,95.55,69.88
14:03:20,12.78,60.04,31.4,21.71,79.49
14:03:22,81.36,56.33,90.52,23.28,23.16
14:03:40,17.52,1.62,27.81,9.57,7.62
14:03:42,0.79,53.38,18.73,2.36,22.3
14:04:00,3.15,35.52,49.69,13.43,41.63
14:04:02,98.1,57.78,61.3,48.34,86.64
14:04:20,49.29,73.89,65.12,72.02,33.45
14:04:22,81.88,86.49,23.42,55.99,55.84
14:04:40,77.97,41.66,70.84,7.62,57.63
14:04:42,95.47,10.94,86.3,95.92,91.62
14:05:00,73.99,89.0,49.1,66.18,48.7
14:05:02,61.9,90.63,95.79,84.96,1.36
14:05:20,56.27,73.31,98.66,22.37,25.98
14:05:22,68.51,89.13,67.19,14.61,94.28
14:05:41,62.5,16.82,95.65,31.27,48.68
14:05:42,41.87,25.52,68.55,4.23,43.8
14:06:01,72.1,77.85,49.34,52.55,62.8
14:06:02,3.43,44.81,86.58,72.69,82.12
14:06:21,66.22,91.81,39.01,56.87,22.42
14:06:22,12.74,7.01,3.83,66.18,73.71
14:06:41,2.96,68.3,45.69,18.95,87.59
14:06:42,88.98,7.25,71.17,28.37,46.05
14:07:01,74.65,83.39,38.4,70.56,3.61
14:07:02,63.12,82.65,3.82,59.68,39.94
14:07:21,97.71,23.52,60.33,85.88,17.65
14:07:22,32.2,61.61,84.37,98.35,32.9
14:07:41,21.77,55.97,29.41,40.73,46.32
14:07:42,37.3,57.89,57.34,36.2,5.85
14:08:01,26.46,38.24,37.71,74.66,26.04
14:08:02,44.72,34.52,52.94,28.98,51.5
14:08:21,62.2,9.03,80.9,13.1,6.36
14:08:22,87.93,75.14,87.87,72.76,43.06
14:08:41,18.18,97.41,6.27,18.12,5.04
14:08:42,13.98,7.53,65.0,26.79,51.8
14:09:01,27.28,79.73,25.96,82.09,66.47
14:09:02,43.32,56.22,96.33,71.04,34.3
14:09:21,76.57,72.95,53.48,63.44,72.4
14:09:22,13.57,90.98,10.37,12.49,35.75
14:09:41,17.05,96.11,34.65,45.58,32.85
14:09:42,81.38,65.08,69.98,43.22,19.69
14:10:01,37.39,60.57,92.48,4.88,60.8
14:10:02,20.39,88.52,91.43,69.05,51.6
14:10:21,30.27,28.99,42.82,68.18,3.55
14:10:22,28.96,62.8,75.81,91.68,44.27
14:10:41,92.16,98.9,9.01,40.36,21.79
14:10:42,61.62,34.82,78.09,47.68,25.31
14:11:01,44.61,20.3,23.15,83.47,79.92
14:11:02,93.85,76.4,17.91,75.7,65.7
14:11:21,37.21,6.88,97.09,86.09,67.56
14:11:22,80.1,54.19,47.54,24.56,90.42
14:11:41,60.28,40.35,93.32,80.46,75.34
14:11:42,90.59,97.02,53.82,8.62,52.63
14:12:01,86.24,93.76,82.46,34.99,49.33
14:12:02,87.18,30.61,98.81,5.89,66.04
14:12:21,69.84,50.81,19.92,17.14,55.82
14:12:22,18.6,98.75,87.1,65.98,16.77
14:12:41,25.38,3.17,65.74,42.99,97.81
14:12:42,5.36,37.85,47.14,75.76,35.81
14:13:01,53.12,43.82,40.37,99.1,98.5
14:13:02,78.99,59.25,5.84,30.67,10.64
14:13:21,41.49,64.44,95.32,52.49,39.36
14:13:22,39.11,44.36,6.79,50.07,57.8
14:13:41,7.89,97.39,23.42,8.72,42.52
14:13:42,67.26,96.95,2.36,52.07,16.06
14:14:01,76.57,38.79,73.74,25.47,35.17
14:14:02,15.79,25.25,59.35,89.04,78.99
14:14:21,88.66,47.95,27.77,69.65,7.26
14:14:22,5.93,1.42,18.02,24.69,91.31
14:14:41,55.34,35.03,83.53,58.87,49.76
14:14:42,3.6,39.81,2.51,21.38,21.19
14:15:01,2.13,71.68,36.7,54.5,48.8
14:15:02,34.17,83.59,46.56,30.11,49.32
14:15:21,31.68,67.9,6.4,62.17,54.34
14:15:22,90.21,25.52,61.09,40.3,40.68
14:15:41,37.63,84.12,6.49,10.76,33.14
14:15:42,67.8,98.75,40.6,9.7,7.52
14:16:01,10.94,87.45,67.8,51.64,48.99
14:16:02,81.17,81.25,35.88,79.87,69.87
14:16:21,77.3,38.9,78.39,89.48,25.2
14:16:22,85.64,15.37,13.8,66.3,11.82
14:16:41,81.06,32.98,76.82,98.32,91.96
14:16:42,92.73,15.98,65.18,5.79,21.38
14:17:01,13.25,16.66,60.32,21.57,81.61
14:17:02,95.54,63.53,27.69,96.85,28.55
14:17:21,2.84,15.4,54.86,41.98,13.25
14:17:22,61.5,25.83,15.94,8.38,52.29
14:17:41,60.45,21.62,5.66,13.37,9.13
14:17:42,10.06,50.04,30.72,96.36,77.03
14:18:01,59.42,35.38,21.46,47.16,8.44
14:18:02,35.64,12.31,20.64,6.02,53.64
14:18:21,48.95,45.53,92.24,77.21,40.66
14:18:22,94.25,11.02,56.48,71.29,68.55
14:18:41,68.41,76.85,58.81,5.7,40.86
14:18:42,53.49,94.2,14.74,28.35,40.31
14:19:01,34.4,26.42,84.49,38.04,24.18
14:19:02,97.57,40.25,74.33,42.89,83.61
14:19:21,43.28,19.36,11.9,54.52,3.97
14:19:22,99.45,76.89,90.34,91.9,51.9
14:19:41,50.61,14.07,49.53,74.11,98.92
14:19:42,81.96,19.64,36.57,55.76,3.52
14:20:01,93.47,90.19,65.17,10.67,68.01
14:20:02,66.63,59.09,16.79,22.36,23.47
14:20:21,3.84,5.72,33.75,65.26,3.5
14:20:22,66.6,76.01,62.24,30.85,0.9
14:20:41,10.36,45.68,19.94,73.66,62.4
14:20:42,20.22,94.56,38.51,43.32,90.44
14:21:01,19.09,85.53,32.81,38.07,29.34
14:21:02,57.42,75.53,94.73,53.61,2.0
14:21:21,62.98,95.1,99.38,47.68,53.68
14:21:22,51.36,43.6,56.52,4.13,40.31
14:21:41,62.86,78.34,92.9,16.73,17.66
14:21:42,86.1,31.67,15.83,98.37,71.2
14:22:01,24.94,47.29,39.2,96.82,57.02
14:22:02,63.98,0.74,43.39,94.68,57.9
14:22:21,67.17,75.7,28.31,1.07,79.68
14:22:22,57.33,53.49,58.25,32.6,40.39
14:22:41,20.69,80.26,12.07,20.36,5.86
14:22:42,4.53,94.21,84.84,25.83,1.94
14:23:01,74.21,55.87,75.25,97.08,37.76
14:23:02,22.71,54.87,26.62,61.55,15.84
14:23:21,87.53,61.6,63.53,70.01,6.65
14:23:22,1.53,73.65,17.22,22.86,6.58
14:23:41,65.49,78.41,90.99,68.03,16.89
14:23:42,6.64,64.36,52.05,14.89,32.76
14:24:01,1.47,76.91,51.21,61.4,18.45
14:24:02,25.99,71.79,72.06,59.04,67.58
14:24:21,35.23,78.8,23.85,91.39,1.07
14:24:22,88.28,40.06,45.63,62.65,94.36
14:24:41,15.51,93.02,1.86,91.38,18.18
14:24:42,21.04,0.33,25.0,44.23,19.99
14:25:01,7.36,19.29,63.75,12.87,64.14
14:25:02,52.45,18.44,38.21,40.39,55.82
14:25:21,65.77,98.54,71.35,24.61,49.17
14:25:22,28.72,71.18,46.3,66.16,70.6
14:25:41,61.02,14.52,27.77,69.93,81.52
14:25:42,56.84,62.86,46.5,79.28,93.55
14:26:01,39.49,0.15,86.1,93.77,26.29
14:26:02,47.18,79.69,93.71,42.57,14.91
14:26:21,42.33,75.22,31.58,10.0,56.03
14:26:22,18.48,69.26,7.83,42.93,21.49
14:26:41,91.18,30.69,70.23,68.27,94.55
14:26:42,44.78,1.86,89.59,95.5,32.98
14:27:01,4.38,98.62,80.4,15.11,40.74
14:27:02,7.55,81.87,28.49,57.07,36.0
